id1,id2,n_unique1,n_unique2,n_matching_ox,ncombos_total,median_combos,std_combos,Org1,Org2,kingdom1,kingdom2
4M70_I,4M70_J,137,146,100,23311.0,75.0,507.8583640150076,Solanum tuberosum,Solanum tuberosum,E,E
4MCT_A,4MCT_B,16031,6392,5671,165758.0,4.0,640.9900217471013,Proteus vulgaris,Proteus vulgaris,B,B
4ME7_F,4ME7_C,8043,9754,4645,129591.0,2.0,1120.4839372029119,Bacillus subtilis,Bacillus subtilis,B,B
4MOY_A,4MOY_B,16948,334,334,31156.0,14.0,1156.5426843283321,Homo sapiens,Rattus norvegicus,E,E
4MRT_C,4MRT_A,6278,19272,5716,834599.0,9.0,3895.355139400626,Brevibacillus parabrevis,Bacillus subtilis,B,B
4N3Y_A,4N3Y_C,179,266,150,1528.0,4.0,16.608185398237286,Homo sapiens,Homo sapiens,E,E
4N6O_B,4N6O_A,1024,3237,605,70536.0,16.0,1079.2419841546182,Homo sapiens,Homo sapiens,E,E
4NDN_B,4NDN_F,20400,19427,16874,491336.0,3.0,911.1272688501227,Homo sapiens,Homo sapiens,E,E
4NEH_A,4NEH_B,11125,2779,1671,6251094.0,5.0,24583.66838391979,Homo sapiens,Homo sapiens,E,E
4NQW_A,4NQW_B,14458,6762,6614,817158.0,6.0,7220.025814824164,Mycobacterium tuberculosis,Mycobacterium tuberculosis,B,B
4NRH_A,4NRH_D,987,12028,700,15206.0,4.0,185.00004723661837,Chlamydia pneumoniae,Chlamydia pneumoniae,B,B
4NUT_A,4NUT_B,6746,97,95,669.0,6.0,4.658700495278608,Saccharomyces cerevisiae,Saccharomyces cerevisiae,E,E
4NWO_A,4NWO_B,18168,2484,2310,60886.0,3.0,680.7112948561763,Shewanella oneidensis,Thermus thermophilus,B,B
4NWP_C,4NWP_E,12763,7308,5179,49647.0,2.0,136.89819750860843,Pyrococcus horikoshii,Pseudomonas aeruginosa,A,B
4NZL_A,4NZL_B,4323,22,0,0.0,,,Homo sapiens,Staphylococcus aureus,E,B
4OJK_C,4OJK_A,11,2858,11,940.0,70.0,43.296784756468156,Rattus norvegicus,Homo sapiens,E,E
4OV6_G,4OV6_E,3302,13934,2264,631056.0,10.0,5157.819852361294,Homo sapiens,Homo sapiens,E,E
4OY2_F,4OY2_E,1379,1306,1230,4177.0,1.0,22.02489684508012,Saccharomyces cerevisiae,Saccharomyces cerevisiae,E,E
4P6I_D,4P6I_A,7104,1603,1542,7072.0,1.0,68.14822304248652,Escherichia coli,Escherichia coli,B,B
4P78_D,4P78_A,6326,8220,5504,216843.0,2.0,1154.9178941798168,Yersinia pestis,Yersinia pestis,B,B
4PBY_D,4PBY_B,0,2591,0,0.0,,,Homo sapiens,Homo sapiens,E,E
4PER_B,4PER_A,342,1992,141,298665.0,560.0,5310.08939689796,Gallus gallus,Gallus gallus,E,E
4PK7_B,4PK7_A,562,1398,537,6290.0,3.0,50.388986635623525,Homo sapiens,Homo sapiens,E,E
4PKF_A,4PKF_C,6366,39,39,215.0,2.0,7.2990051829062335,Thauera aromatica,Thauera aromatica,B,B
4PW9_A,4PW9_B,11853,13002,8658,1840211.0,8.0,12740.422934282273,Rhizobium meliloti,Rhizobium meliloti,B,B
4Q2U_A,4Q2U_B,5216,8070,3429,44811.0,3.0,93.49831380307087,Escherichia coli,Escherichia coli,B,B
4Q35_A,4Q35_B,11434,4908,4809,74559.0,2.0,400.947475329057,Shigella flexneri,Shigella flexneri,B,B
4QAF_A,4QAF_D,168,466,142,19774.0,64.0,232.73086180585813,Homo sapiens,Homo sapiens,E,E
4QAM_B,4QAM_A,244,2844,242,52728.0,56.5,467.420080941632,Homo sapiens,Homo sapiens,E,E
4QLB_E,4QLB_A,388,19555,365,4341.0,3.0,91.53370264667637,Caenorhabditis elegans,Caenorhabditis elegans,E,E
4QLP_B,4QLP_A,1162,148,113,558.0,2.0,10.166127329624416,Mycobacterium tuberculosis,Mycobacterium tuberculosis,B,B
4QPJ_C,4QPJ_A,15623,11454,9318,1285445.0,8.0,5654.713948662804,Brucella abortus,Brucella abortus,B,B
4QPL_B,4QPL_A,2202,4569,1622,3053177.0,224.0,7039.342593475732,Homo sapiens,Mus musculus,E,E
4QTT_C,4QTT_D,5349,18815,4890,188049.0,3.0,1513.962283310954,Saccharomyces cerevisiae,Saccharomyces cerevisiae,E,E
4R10_B,4R10_A,374,1806,345,488553.0,114.0,3467.221405939803,Caenorhabditis elegans,Caenorhabditis elegans,E,E
4R3U_A,4R3U_C,9045,16076,8883,843732.0,6.0,2682.7129336306853,Aquincola tertiaricarbonis,Aquincola tertiaricarbonis,B,B
4R6U_D,4R6U_A,159,1038,139,79003.0,243.0,920.7442027851016,Homo sapiens,Homo sapiens,E,E
4RGW_A,4RGW_B,1307,1384,1231,4217.0,1.0,22.025296526985088,Homo sapiens,Homo sapiens,E,E
4ROC_B,4ROC_A,2839,2811,2516,532982.0,6.0,8540.880306307561,Homo sapiens,Homo sapiens,E,E
4RS1_A,4RS1_B,74,494,70,5099.0,49.0,80.57625238852694,Homo sapiens,Homo sapiens,E,E
4RT6_B,4RT6_A,864,2228,44,791.0,12.0,26.482832034395102,Oryctolagus cuniculus,Haemophilus influenzae,E,B
4S0H_B,4S0H_E,2837,639,545,1184449.0,392.0,9035.75551982433,Homo sapiens,Homo sapiens,E,E
4TPS_D,4TPS_C,17683,680,664,11412.0,1.0,323.2195271265706,Bacillus subtilis,Bacillus subtilis,B,B
4TQ1_A,4TQ1_B,1369,144,134,677.0,2.0,7.170958390722901,Homo sapiens,Homo sapiens,E,E
4TXO_D,4TXO_C,16469,17351,14300,2147180.0,8.0,6636.872251861487,Bradyrhizobium diazoefficiens,Bradyrhizobium diazoefficiens,B,B
4TXV_B,4TXV_A,40561,17351,10331,605965.0,4.0,2545.9256478848442,Bradyrhizobium diazoefficiens,Bradyrhizobium diazoefficiens,B,B
4U65_A,4U65_E,2039,3082,1766,11012.0,1.0,58.64723612493125,Legionella pneumophila subsp. pneumophila,Pseudomonas fluorescens,B,B
4UAF_B,4UAF_E,2476,16555,0,0.0,,,Mus musculus,Influenza A virus,E,V
4UE8_A,4UE8_B,1674,396,378,6459.0,4.5,35.50758615745586,Drosophila melanogaster,Drosophila melanogaster,V,V
4UE9_A,4UE9_B,1674,14,14,244.0,10.5,14.831020992280653,Drosophila melanogaster,Drosophila melanogaster,V,V
4UFR_A,4UFR_B,1768,601,441,888439.0,280.0,10550.139133080003,Homo sapiens,Mus musculus,E,E
4UI1_A,4UI1_D,1793,249,245,35028.0,44.0,306.54917240475595,Homo sapiens,Homo sapiens,E,E
4US0_R,4US0_S,2790,1345,1278,1792039.0,126.0,5968.430987760456,Homo sapiens,Homo sapiens,E,E
4UZY_B,4UZY_A,489,10937,477,3799.0,4.0,22.03001545585661,Chlamydomonas reinhardtii,Chlamydomonas reinhardtii,E,E
4UZZ_B,4UZZ_A,462,474,418,1021.0,1.0,4.333888385692422,Tetrahymena thermophila,Tetrahymena thermophila,E,E
4V0X_A,4V0X_B,16948,134,134,3218.0,16.0,25.99970868798538,Mus musculus,Homo sapiens,E,E
4W4O_C,4W4O_A,1288,1010,444,23447708.0,420.0,537414.2268693113,Homo sapiens,Homo sapiens,E,E
4WEM_A,4WEM_B,67,749,1,266.0,266.0,0.0,Escherichia coli,Lama glama,B,E
4WMA_D,4WMA_A,1532,6113,654,1358999.0,153.0,31889.11669640561,Homo sapiens,Mus musculus,E,E
4WNL_D,4WNL_E,51,0,0,0.0,,,Saccharomyces cerevisiae,Saccharomyces cerevisiae,E,E
4WSI_X,4WSI_A,269,20450,262,92438.0,54.0,1768.0791353983402,Drosophila melanogaster,Homo sapiens,V,E
4WV4_A,4WV4_B,1295,1817,1171,5529.0,3.0,11.529609280618644,Homo sapiens,Homo sapiens,E,E
4WW7_A,4WW7_B,10728,1599,1497,76659.0,13.0,709.4551622457237,Saccharomyces cerevisiae,Saccharomyces cerevisiae,E,E
4WX8_E,4WX8_B,447,1087,396,465.0,1.0,0.7768384397237993,Saccharomyces cerevisiae,Saccharomyces cerevisiae,E,E
4X8K_A,4X8K_B,20509,2573,2532,12987.0,2.5,17.281458355872193,Mycobacterium tuberculosis,Mycobacterium tuberculosis,B,B
4XD9_A,4XD9_B,1710,1253,1232,5287.0,2.0,14.13761185031315,Emericella nidulans,Emericella nidulans,E,E
4XDN_A,4XDN_B,328,36,32,39.0,1.0,0.7388494010960556,Saccharomyces cerevisiae,Saccharomyces cerevisiae,E,E
4XGA_B,4XGA_A,11961,9353,7366,5073359.0,12.0,43216.89401131272,Escherichia coli,Escherichia coli,B,B
4XH9_E,4XH9_D,2813,1383,1309,4641207.0,228.0,22014.58378251481,Homo sapiens,Homo sapiens,E,E
4XHU_A,4XHU_B,1438,283,259,13609.0,12.0,394.8619437122416,Homo sapiens,Homo sapiens,E,E
4XIZ_A,4XIZ_N,1388,1066,1036,4203.0,2.0,6.2002957926537325,Saccharomyces cerevisiae,Saccharomyces cerevisiae,E,E
4XKL_C,4XKL_D,2726,144,142,43120.0,159.5,506.3624055327932,Homo sapiens,Homo sapiens,E,E
4XLG_A,4XLG_B,12351,66,56,77.0,1.0,1.3570253708545237,Candida glabrata,Candida glabrata,E,E
4XOI_A,4XOI_B,2817,395,395,184725.0,124.0,1792.9371962009461,Homo sapiens,Homo sapiens,E,E
4XPN_A,4XPN_B,16950,55,54,2664.0,26.5,72.06195893761094,Homo sapiens,Homo sapiens,E,E
4XSG_A,4XSG_B,2819,1153,71,30310.0,5.0,1130.0226241650107,Homo sapiens,Bacillus cereus,E,B
4XT1_A,4XT1_B,12339,301,257,1165311.0,1056.0,9299.72256861298,Human cytomegalovirus,Homo sapiens,V,E
4XWJ_B,4XWJ_A,14118,2330,2242,31607.0,3.0,194.6811061685023,Escherichia coli,Escherichia coli,B,B
4XXB_A,4XXB_B,23633,240,210,4319.0,2.0,115.89140168333022,Homo sapiens,Homo sapiens,E,E
4XZR_B,4XZR_A,2536,0,0,0.0,,,Saccharomyces cerevisiae,Saccharomyces cerevisiae,E,E
4Y5O_B,4Y5O_A,618,191,177,2294.0,4.0,23.287775115974764,Homo sapiens,Homo sapiens,E,E
4YII_U,4YII_A,2204,1077,1073,60703.0,24.0,268.2602617609716,Homo sapiens,Homo sapiens,E,E
4YK8_A,4YK8_B,1136,1214,1033,2913.0,1.0,9.456196931283165,Schizosaccharomyces pombe,Schizosaccharomyces pombe,E,E
4YL8_B,4YL8_A,335,747,328,99837.0,52.0,2074.871494230312,Drosophila melanogaster,Mus musculus,V,E
4YMU_J,4YMU_C,13449,11919,11364,1203915.0,12.0,1863.5955042378935,Caldanaerobacter subterraneus subsp. tengcongensis,Caldanaerobacter subterraneus subsp. tengcongensis,B,B
4YON_B,4YON_A,2806,1390,1317,4920181.0,228.0,21704.57292375408,Homo sapiens,Homo sapiens,E,E
4YYP_A,4YYP_B,248,128,99,479.0,2.0,8.067526964777718,Homo sapiens,Homo sapiens,E,E
4Z3U_B,4Z3U_A,133,54,51,1141.0,1.0,81.37469876678406,Suid alphaherpesvirus 1,Suid alphaherpesvirus 1,V,V
4Z6Y_A,4Z6Y_D,1642,131,127,22989.0,81.0,293.69629136749944,Homo sapiens,Homo sapiens,E,E
4Z80_A,4Z80_C,114,26,26,148.0,4.0,5.888510525847581,Toxoplasma gondii,Toxoplasma gondii,E,E
4Z8L_E,4Z8L_F,98,1654,0,0.0,,,Simian immunodeficiency virus,Mandrillus sphinx,V,E
4Z96_A,4Z96_C,1319,0,0,0.0,,,Homo sapiens,Homo sapiens,E,E
4ZCF_A,4ZCF_C,13141,19897,10564,2403973.0,4.0,16528.882744014245,Escherichia coli,Escherichia coli,B,B
4ZHY_B,4ZHY_A,13725,2521,2483,153011.0,7.0,1169.084115931428,Pseudomonas aeruginosa,Pseudomonas aeruginosa,B,B
4ZJB_G,4ZJB_B,20612,16534,15634,706965.0,5.0,1354.824689396135,Helicobacter pylori,Helicobacter pylori,V,V
4ZJV_A,4ZJV_C,7089,167,150,39980.0,94.0,429.4629617971212,Homo sapiens,Homo sapiens,E,E
4ZK9_B,4ZK9_A,308,40,0,0.0,,,Homo sapiens,Orf virus,E,V
4ZP3_A,4ZP3_M,767,120,92,1890.0,10.0,26.17932018393537,Homo sapiens,Homo sapiens,E,E
4ZRI_C,4ZRI_A,204,749,204,45027.0,43.0,1647.0797316818948,Homo sapiens,Homo sapiens,E,E
4ZRK_G,4ZRK_C,195,749,195,45533.0,44.0,1686.0970662035127,Homo sapiens,Mus musculus,E,E
4ZRP_C,4ZRP_A,1045,1825,258,222523.0,145.5,9138.204910504799,Homo sapiens,Homo sapiens,E,E
5ABV_F,5ABV_E,59,1674,59,818.0,4.0,20.428011366183032,Drosophila melanogaster,Drosophila melanogaster,V,V
5AJJ_B,5AJJ_A,123,33,0,0.0,,,Homo sapiens,Variola virus,E,V
5AQV_A,5AQV_B,24889,319,318,14109.0,12.0,274.1506836320931,Homo sapiens,Homo sapiens,E,E
5B0O_C,5B0O_G,28254,8000,7904,210631.0,3.0,1011.3764029314714,Salmonella typhimurium,Salmonella typhimurium,B,B
5B5W_U,5B5W_A,1278,1443,1247,26908.0,6.0,102.89550653940957,Homo sapiens,Mus musculus,E,E
5B64_A,5B64_B,20195,1064,1030,202165.0,3.0,1343.033852250946,Rattus norvegicus,Mus musculus,E,E
5B83_D,5B83_F,2372,260,245,74391.0,51.0,746.959952125369,Homo sapiens,Homo sapiens,E,E
5BQC_A,5BQC_B,163,504,160,18573.0,50.5,224.5935209404704,Homo sapiens,Homo sapiens,E,E
5BZ0_B,5BZ0_A,2727,308,0,0.0,,,Bos taurus,Avian infectious bronchitis virus,E,V
5C2J_B,5C2J_A,2751,1668,1539,3929872.0,208.0,13878.693104484091,Mus musculus,Homo sapiens,E,E
5C46_F,5C46_E,2815,2024,1594,1282113.0,160.0,4135.396496345824,Homo sapiens,Homo sapiens,E,E
5CCB_B,5CCB_A,4563,19784,4517,58804.0,3.0,205.1100675237996,Homo sapiens,Homo sapiens,E,E
5CEC_A,5CEC_B,12190,8590,4629,659079.0,3.0,6293.258493017825,Bdellovibrio bacteriovorus,Bdellovibrio bacteriovorus,B,B
5CGQ_A,5CGQ_B,20243,20431,18436,1095792.0,4.0,1953.814566380237,Salmonella typhimurium,Salmonella typhimurium,B,B
5CJP_A,5CJP_E,2761,1282,1229,927198.0,85.0,4370.747379892602,Homo sapiens,Homo sapiens,E,E
5CLL_A,5CLL_B,2892,1558,1530,761793.0,69.0,2829.8922685419047,Homo sapiens,Homo sapiens,E,E
5CM2_M,5CM2_Z,5305,18155,4546,233119.0,3.0,2115.056718342369,Yarrowia lipolytica,Yarrowia lipolytica,E,E
5CM8_B,5CM8_A,2788,1347,1278,1707374.0,112.0,5872.642102075789,Drosophila melanogaster,Mus musculus,V,E
5CRA_C,5CRA_B,2745,11,0,0.0,,,Homo sapiens,Legionella pneumophila,E,B
5CSF_B,5CSF_C,3518,0,0,0.0,,,Homo sapiens,Homo sapiens,E,E
5CX3_E,5CX3_A,141,1536,141,3034.0,9.0,27.95249334515717,Homo sapiens,Homo sapiens,E,E
5CYZ_A,5CYZ_C,9998,52,51,522.0,9.0,6.755065594648553,Saccharomyces cerevisiae,Saccharomyces cerevisiae,E,E
5D1M_A,5D1M_B,2204,1978,1648,4152191.0,336.0,11519.493758686209,Homo sapiens,Homo sapiens,E,E
5D6H_A,5D6H_B,3622,1700,1655,150639.0,8.0,1030.5806462670098,Acinetobacter baumannii,Acinetobacter baumannii,B,B
5DA9_C,5DA9_A,981,16864,817,2419.0,2.0,5.728746750532293,Chaetomium thermophilum,Chaetomium thermophilum,E,E
5DMB_D,5DMB_A,6646,3165,2982,19409.0,1.0,169.22414710341857,Geobacillus thermodenitrificans,Geobacillus thermodenitrificans,B,B
5DMV_C,5DMV_D,1231,0,0,0.0,,,Mus musculus,Mus musculus,E,E
5E6Q_B,5E6Q_A,2476,0,0,0.0,,,Mus musculus,Homo sapiens,E,E
5E8J_B,5E8J_D,18563,228,214,927.0,3.0,12.583077927038133,Homo sapiens,Homo sapiens,E,E
5EE5_B,5EE5_A,11530,1358,1328,331589.0,42.0,1382.9779163162411,Homo sapiens,Homo sapiens,E,E
5EOF_C,5EOF_B,162,157,117,1435.0,6.0,18.26134732692949,Homo sapiens,Homo sapiens,E,E
5EP6_B,5EP6_A,163,132,120,561.0,3.0,6.840032285498853,Homo sapiens,Homo sapiens,E,E
5ET0_D,5ET0_C,61,5578,61,11996.0,106.0,218.2876644116471,Mus musculus,Mus musculus,E,E
5F1B_A,5F1B_C,28,1221,0,0.0,,,Zaire ebolavirus,Homo sapiens,V,E
5F4E_B,5F4E_A,261,132,124,1994.0,8.0,28.80848798928761,Homo sapiens,Homo sapiens,E,E
5F5S_A,5F5S_B,1449,1257,1222,5770.0,2.0,61.44560619980786,Homo sapiens,Homo sapiens,E,E
5F5T_A,5F5T_C,1449,1261,1226,5798.0,2.0,62.794728211884454,Chaetomium thermophilum,Chaetomium thermophilum,E,E
5F74_B,5F74_A,327,1847,323,8160.0,6.0,57.727786302524464,Rattus norvegicus,Mus musculus,E,E
5F84_B,5F84_A,1440,1926,476,338305.0,112.0,6415.248953255252,Homo sapiens,Drosophila melanogaster,E,V
5FC8_E,5FC8_C,2488,17,0,0.0,,,Mus musculus,Dengue virus 3,E,
5FIR_C,5FIR_D,1518,402,381,7341.0,4.0,220.9707448060492,Caenorhabditis elegans,Caenorhabditis elegans,E,E
5FVD_B,5FVD_A,7,33,7,198902.0,2.0,68965.54020431849,Human metapneumovirus,Human metapneumovirus,V,V
5G1X_B,5G1X_A,44,10023,42,4310.0,42.0,165.81400256525993,Homo sapiens,Homo sapiens,E,E
5GJK_A,5GJK_B,1664,1245,1119,18148.0,4.0,71.36113642658607,Homo sapiens,Homo sapiens,E,E
5GK9_B,5GK9_A,274,1531,268,21358.0,8.5,457.19839952860895,Homo sapiens,Homo sapiens,E,E
5GQQ_B,5GQQ_D,1818,5337,431,340880.0,176.0,3774.4576934417773,Homo sapiens,Homo sapiens,E,E
5H07_A,5H07_D,2426,167,161,55748.0,96.0,651.3652220098678,Homo sapiens,Homo sapiens,E,E
5H2W_C,5H2W_D,2594,0,0,0.0,,,Saccharomyces cerevisiae,Saccharomyces cerevisiae,E,E
5HK5_A,5HK5_E,1793,407,382,57311.0,24.0,352.77154215002366,Homo sapiens,Mus musculus,E,E
5HPS_A,5HPS_B,1892,2701,1561,1754113.0,120.0,10292.881753472457,Homo sapiens,Homo sapiens,E,E
5HU3_B,5HU3_A,3,8732,3,73.0,28.0,5.9066817155564495,Drosophila melanogaster,Drosophila melanogaster,V,V
5HXG_C,5HXG_D,9300,1788,1626,61463.0,8.0,613.6268503444903,Salmonella enterica subsp. enterica serovar Infantis str. SARB27,Salmonella enterica subsp. enterica serovar Infantis str. SARB27,B,B
5IBK_C,5IBK_A,2703,1668,1560,677238.0,39.0,2860.407373585953,Homo sapiens,Homo sapiens,E,E
5IBW_C,5IBW_A,835,6384,830,50349.0,10.0,208.7802380271677,Dictyostelium discoideum,Dictyostelium discoideum,E,E
5IFG_B,5IFG_A,5085,2747,2665,33919.0,2.0,239.3515161875349,Escherichia coli,Escherichia coli,B,B
5IFS_B,5IFS_A,21156,1456,1432,194684.0,38.0,1490.7354205605334,Homo sapiens,Homo sapiens,E,E
5IIB_A,5IIB_B,44,11,11,828.0,21.0,103.51643778918393,Haliotis rufescens,Haliotis rufescens,E,E
5IMT_D,5IMT_A,184,825,0,0.0,,,Homo sapiens,Streptococcus intermedius,E,B
5INB_A,5INB_B,16945,196,195,18547.0,22.0,506.45224301114433,Homo sapiens,Homo sapiens,E,E
5IUK_F,5IUK_E,12972,12110,10887,1851251.0,8.0,5236.114277764904,Bacillus subtilis,Bacillus subtilis,B,B
5J1S_B,5J1S_A,346,21374,334,9225.0,5.0,249.19738653090812,Homo sapiens,Homo sapiens,E,E
5J43_E,5J43_F,19974,37,37,885.0,4.0,62.20297132834176,Escherichia coli O157:H7,Escherichia coli O6:K15:H31,B,B
5JA1_A,5JA1_B,12891,3884,3747,188044.0,8.0,721.4334675177498,Escherichia coli,Escherichia coli,B,B
5JAA_D,5JAA_A,3417,15425,3091,72778.0,4.0,395.9169947442828,Vibrio cholerae serotype O1,Vibrio cholerae serotype O1,B,B
5JEJ_A,5JEJ_D,276,0,0,0.0,,,Homo sapiens,Homo sapiens,E,E
5JEN_B,5JEN_A,5031,5807,1551,19640.0,2.0,207.1402043173956,Gallus gallus,Bacillus subtilis,E,B
5JFZ_E,5JFZ_F,14050,543,525,5227.0,2.0,108.56415257156831,Escherichia coli,Escherichia coli,B,B
5JG6_B,5JG6_A,2692,1956,1704,6037264.0,260.0,22605.701052008862,Homo sapiens,Homo sapiens,E,E
5JNB_F,5JNB_B,8,4441,8,406.0,30.5,54.66431651452344,Caenorhabditis elegans,Caenorhabditis elegans,E,E
5JPO_A,5JPO_E,9477,304,271,24541.0,13.0,921.5490345675756,Homo sapiens,Homo sapiens,E,E
5JQY_B,5JQY_A,667,12941,330,33275.0,18.0,292.4413115602355,Homo sapiens,Homo sapiens,E,E
5JW7_B,5JW7_A,3033,10607,485,294275.0,110.0,1557.8297885591428,Homo sapiens,Salmonella typhimurium,E,B
5JW9_A,5JW9_B,161,395,157,10539.0,24.0,138.45805665864955,Homo sapiens,Homo sapiens,E,E
5JWO_A,5JWO_B,23844,1930,1869,29824.0,6.0,183.25385296317097,Thermosynechococcus elongatus,Thermosynechococcus elongatus,B,B
5K04_B,5K04_A,19567,3453,3223,65134.0,4.0,324.5729799519156,Candida albicans,Candida albicans,E,E
5K23_A,5K23_C,9837,19815,8744,600326.0,5.0,944.8705608167976,Homo sapiens,Homo sapiens,E,E
5KBX_B,5KBX_A,16157,8933,7802,310270.0,5.0,920.2007795922698,Saccharomyces cerevisiae,Saccharomyces cerevisiae,E,E
5KP7_B,5KP7_A,20553,21771,18298,817235.0,4.0,1389.442289987923,Lyngbya majuscula,Moorea producens 3L,B,B
5KWY_C,5KWY_B,1196,1270,1036,32933.0,2.0,643.945494517105,Homo sapiens,Homo sapiens,E,E
5KXH_B,5KXH_A,1548,1197,524,426123.0,120.0,7910.899809067023,Mus musculus,Mus musculus,E,E
5L6N_H,5L6N_I,4458,2,1,20.0,20.0,0.0,Homo sapiens,Haemaphysalis longicornis,E,E
5L6W_C,5L6W_L,1641,10268,1555,580943.0,42.0,2373.2173326850752,Homo sapiens,Homo sapiens,E,E
5L8H_B,5L8H_A,2745,2186,1655,4072561.0,304.0,20243.37420947941,Homo sapiens,Homo sapiens,E,E
5LB7_B,5LB7_A,486,588,454,3757.0,2.0,34.04346094069101,Mus musculus,Mus musculus,E,E
5LDA_B,5LDA_A,15702,7881,6393,226586.0,3.0,1127.461025927599,Pyrococcus furiosus,Pyrococcus furiosus,A,A
5LG4_A,5LG4_B,1677,1020,1002,17577.0,3.0,70.86989245235624,Saccharomyces cerevisiae,Saccharomyces cerevisiae,E,E
5LGD_A,5LGD_B,587,24,0,0.0,,,Homo sapiens,Plasmodium falciparum,E,E
5LPU_B,5LPU_D,1299,2514,889,1009990.0,112.0,3208.183451270903,Homo sapiens,Homo sapiens,E,E
5LSB_A,5LSB_B,7226,1421,1413,187953.0,20.0,780.6373924973157,Saccharomyces cerevisiae,Saccharomyces cerevisiae,E,E
5LSI_D,5LSI_E,111,129,97,338.0,2.0,5.05865269146062,Homo sapiens,Homo sapiens,E,E
5LXR_A,5LXR_B,7633,1404,1398,176877.0,22.0,722.153663249684,Homo sapiens,Homo sapiens,E,E
5LZ3_B,5LZ3_A,0,821,0,0.0,,,Aichi virus 1,Homo sapiens,V,E
5M5E_D,5M5E_C,115,617,86,12778.0,56.0,281.14241467321426,Homo sapiens,Homo sapiens,E,E
5M72_A,5M72_B,11377,1029,1004,9145.0,3.0,114.86648739570715,Homo sapiens,Homo sapiens,E,E
5MJ3_A,5MJ3_B,597,76,73,6723.0,72.0,79.85451915631714,Homo sapiens,Homo sapiens,E,E
5MU7_B,5MU7_A,1965,3437,1535,239041.0,50.0,983.0535882709477,Chaetomium thermophilum,Chaetomium thermophilum,E,E
5NT7_D,5NT7_C,18614,281,278,34955.0,25.0,1296.4494649693029,Drosophila melanogaster,Drosophila melanogaster,V,V
5NVL_C,5NVL_D,1674,312,307,9745.0,5.0,127.1261738390265,Homo sapiens,Homo sapiens,E,E
5SZH_B,5SZH_A,2822,403,403,412840.0,174.0,3256.325186008821,Homo sapiens,Homo sapiens,E,E
5T46_C,5T46_D,1674,386,368,22077.0,6.0,387.7057202015729,Homo sapiens,Homo sapiens,E,E
5T48_A,5T48_B,1674,271,267,18106.0,8.0,446.4783155762335,Drosophila melanogaster,Drosophila melanogaster,V,V
5TAR_A,5TAR_B,2771,530,509,139418.0,88.0,571.4057691282784,Homo sapiens,Homo sapiens,E,E
5TCS_A,5TCS_C,1313,591,570,730.0,1.0,1.053888138891015,Saccharomyces cerevisiae,Saccharomyces cerevisiae,E,E
5TDY_C,5TDY_D,513,8905,498,955.0,1.0,4.076483763672545,Thermotoga maritima,Thermotoga maritima,B,B
5UA4_A,5UA4_B,500,123,122,2576.0,10.0,33.05960754711163,African swine fever virus,Sus scrofa,V,E
5UNI_B,5UNI_A,9867,9793,9572,117610.0,1.0,389.447304672381,Thermus thermophilus,Thermus thermophilus,B,B
5UQ2_A,5UQ2_B,10096,196,196,36833.0,60.5,481.6080624073048,Homo sapiens,Homo sapiens,E,E
5VJI_D,5VJI_F,170,169,133,1178.0,4.0,19.962424422630033,Mus musculus,Mus musculus,E,E
5VXZ_D,5VXZ_B,1823,1778,459,16798131.0,3596.0,318076.5002972588,Homo sapiens,Homo sapiens,E,E
5WGB_A,5WGB_B,22109,1492,1375,22277.0,6.0,115.45040713213275,Homo sapiens,Homo sapiens,E,E
5WUR_A,5WUR_C,14992,10656,9619,3459983.0,6.0,27009.122492417617,Bacillus subtilis,Bacillus subtilis,B,B
5WXM_B,5WXM_V,27386,1168,1130,7371.0,3.0,70.55727543358333,Saccharomyces cerevisiae,Saccharomyces cerevisiae,E,E
5WY5_B,5WY5_A,1175,1375,1109,7898.0,2.0,39.31928179529781,Homo sapiens,Homo sapiens,E,E
5WYL_D,5WYL_C,360,1300,347,473.0,1.0,1.9252963682310509,Chaetomium thermophilum,Chaetomium thermophilum,E,E
5X1E_A,5X1E_C,122,99,93,249.0,1.0,10.152769938607497,Legionella pneumophila subsp. pneumophila,Legionella pneumophila subsp. pneumophila,B,B
5X3T_C,5X3T_D,7404,7518,4319,632990.0,4.0,7501.8683375819555,Mycobacterium tuberculosis,Mycobacterium tuberculosis,B,B
5X5W_C,5X5W_D,71,1770,0,0.0,,,Suid alphaherpesvirus 1,Sus scrofa,V,E
5XBF_A,5XBF_B,931,1533,455,5907917.0,1023.0,93595.2070163794,Homo sapiens,Homo sapiens,E,E
5XSJ_L,5XSJ_X,616,11587,604,12997.0,8.0,106.04763392788841,Clostridium beijerinckii,Clostridium beijerinckii,B,B
5N9J_S,5N9J_W,1325,934,864,1758.0,1.0,4.831052902324887,Schizosaccharomyces pombe,Schizosaccharomyces pombe,E,E
5N9J_A,5N9J_G,1235,782,721,1497.0,1.0,16.13718943050683,Schizosaccharomyces pombe,Schizosaccharomyces pombe,E,E
5N9J_S,5N9J_Z,1325,1011,925,1677.0,1.0,3.8667878036153542,Schizosaccharomyces pombe,Schizosaccharomyces pombe,E,E
5N9J_W,5N9J_U,934,846,719,1216.0,1.0,5.731528933870332,Schizosaccharomyces pombe,Schizosaccharomyces pombe,E,E
5N9J_R,5N9J_A,1278,1235,1078,3267.0,1.0,14.794824027088096,Schizosaccharomyces pombe,Schizosaccharomyces pombe,E,E
