,id1,id2,n_unique1,n_unique2,n_matching_ox,ncombos_total,median_combos,std_combos,PDB
1529,3REB_D,3REB_C,1468,113,0,0.0,,,3reb
1530,3TNU_A,3TNU_B,666,666,662,1156119.0,4.0,5755.828303396156,3tnu
1531,3TUJ_C,3TUJ_A,16746,13969,12585,1048985.0,10.0,2126.986153753892,3tuj
1532,3U7U_J,3U7U_D,1273,625,444,4277475.0,679.5,95717.70608935958,3u7u
1533,3V89_B,3V89_A,3822,9929,1711,40362.0,4.0,178.97171703679814,3v89
1534,3WHL_C,3WHL_D,21845,1308,1297,32909.0,12.0,203.6618991098181,3whl
1535,3ZGX_A,3ZGX_C,19293,15213,13197,305319.0,2.0,725.1703660818706,3zgx
1536,4A5W_B,4A5W_A,1596,9486,753,1654284.0,52.0,22249.96541151602,4a5w
1537,4AJ5_I,4AJ5_S,134,214,105,317.0,2.0,3.192195698682148,4aj5
1538,4ANI_C,4ANI_A,26252,21963,21203,462962.0,1.0,720.0923391390669,4ani
1539,4B7Y_A,4B7Y_C,157,348,144,3326.0,8.5,69.7451033172107,4b7y
1540,4BFI_B,4BFI_A,1552,1504,1496,23781938.0,1.0,149881.70894935305,4bfi
1541,4BK5_A,4BK5_C,2207,374,364,517595.0,145.0,4275.5887803967025,4bk5
1542,4BRU_A,4BRU_B,17757,704,696,8794.0,6.0,83.23537896353686,4bru
1543,4DCN_A,4DCN_C,11813,734,731,195649.0,57.0,826.6464590797352,4dcn
1544,4DI3_E,4DI3_C,9455,3725,2475,145393.0,4.0,825.0601581045723,4di3
1545,4EAH_G,4EAH_E,11824,1502,1484,625242.0,28.0,4809.441833871461,4eah
1546,4EBA_H,4EBA_C,1193,2254,1182,53385.0,16.0,195.33278651385362,4eba
1547,4FMB_B,4FMB_A,2828,16,0,0.0,,,4fmb
1548,4FXG_J,4FXG_B,3872,8780,2093,4221702.0,4.0,68846.75927708234,4fxg
1549,4H1W_A,4H1W_B,18545,54,47,2344.0,47.0,30.617487022021987,4h1w
1550,4HSA_E,4HSA_F,272,145,137,2654.0,12.0,19.055434805057114,4hsa
1551,4HZU_T,4HZU_S,10808,6144,5887,277265.0,6.0,963.1421899935167,4hzu
1552,4IIT_A,4IIT_B,5326,4188,4099,28139.0,2.0,63.64101550413704,4iit
1553,4IZ5_A,4IZ5_G,8839,230,201,173887.0,270.0,1702.4263100803894,4iz5
1554,4J7C_B,4J7C_K,18406,16565,14955,573120.0,4.0,956.7423409282076,4j7c
1555,4JCV_C,4JCV_E,19519,19183,18364,180452.0,1.0,314.6462428574012,4jcv
1556,4JHJ_C,4JHJ_A,23,1513,23,1314.0,22.0,92.84784390174214,4jhj
1557,4JLQ_A,4JLQ_B,2657,0,0,0.0,,,4jlq
1558,4JO8_B,4JO8_A,0,6,0,0.0,,,4jo8
1559,4LL8_A,4LL8_E,1337,82,74,228.0,2.0,2.9397405509567287,4ll8
1560,4LQS_A,4LQS_B,7343,1442,1423,337976.0,54.0,958.612387884252,4lqs
1561,4ODB_B,4ODB_E,16,2026,0,0.0,,,4odb
1562,4OWR_A,4OWR_C,3471,33,0,0.0,,,4owr
1563,4PLN_C,4PLN_B,2601,800,589,13525141.0,1189.0,242748.498811983,4pln
1564,4PUF_D,4PUF_B,21945,4364,3834,475962.0,10.0,663.0696462875452,4puf
1565,4QPG_C,4QPG_A,8958,76,73,841277.0,1.0,97561.49806066744,4qpg
1566,4RG6_A,4RG6_S,10301,174,166,2075.0,5.0,32.91075006558675,4rg6
1567,4TQU_M,4TQU_Q,8817,8320,7178,2659313.0,12.0,3230.12478954322,4tqu
1568,4U2X_D,4U2X_A,2784,23,0,0.0,,,4u2x
1569,4UF5_A,4UF5_B,1796,417,416,7214.0,6.0,67.50337471703075,4uf5
1570,4UX3_A,4UX3_B,19421,1343,1299,36943.0,8.0,165.20449456351542,4ux3
1571,4WPX_A,4WPX_B,6163,193,192,1686.0,6.0,12.136123012347614,4wpx
1572,4WQO_D,4WQO_A,1443,704,428,6890.0,6.0,89.88556949801719,4wqo
1573,4WWX_E,4WWX_Y,15705,7438,4161,15535.0,1.0,16.201754784783663,4wwx
1574,4WYB_C,4WYB_D,11807,635,630,10106.0,11.0,33.52939783268443,4wyb
1575,4XHJ_B,4XHJ_A,58,155,54,4288.0,1.0,355.5658254689652,4xhj
1576,4YFD_A,4YFD_B,544,949,521,22914628.0,3190.0,366804.66467187135,4yfd
1577,4YH7_A,4YH7_B,720,956,518,22388684.0,2961.0,273111.68862181145,4yh7
1578,4ZK7_W,4ZK7_E,7335,2484,898,5421.0,1.0,67.2103517992668,4zk7
1579,5B16_B,5B16_A,166,21230,162,2591.0,7.0,18.21730859008605,5b16
1580,5B4X_D,5B4X_C,1289,276,147,767268.0,956.0,33065.08785443225,5b4x
1581,5B58_B,5B58_T,14744,15773,13989,1962783.0,6.0,6473.806836208439,5b58
1582,5BWA_A,5BWA_B,23360,758,698,6645.0,2.0,66.68581144971783,5bwa
1583,5D3I_A,5D3I_B,2212,75,0,0.0,,,5d3i
1584,5DOQ_A,5DOQ_B,12363,12073,11841,173816.0,1.0,493.094869133955,5doq
1585,5EKQ_A,5EKQ_E,13225,7962,7536,332297.0,5.0,963.6177687711914,5ekq
1586,5F5P_E,5F5P_G,351,354,311,5693.0,4.0,55.33481779270985,5f5p
1587,5FL7_O,5FL7_H,26058,26538,23057,148800.0,1.0,186.0649642050973,5fl7
1588,5FM5_M,5FM5_P,2843,2676,688,15205199.0,916.0,154970.76343322927,5fm5
1589,5HXB_X,5HXB_Z,35202,16935,10705,321289.0,2.0,801.0378764539114,5hxb
1590,5HY3_A,5HY3_B,392,97,1,2.0,2.0,0.0,5hy3
1591,5IM5_A,5IM5_N,17610,19148,15628,369821.0,2.0,1097.8247139461646,5im5
1592,5JDO_E,5JDO_A,9549,11,0,0.0,,,5jdo
1593,5JTV_B,5JTV_A,2727,2021,1652,3811931.0,280.0,19871.313026877782,5jtv
1594,5KL1_A,5KL1_B,1590,376,300,24310.0,32.0,184.88940538122304,5kl1
1595,5KS8_A,5KS8_F,19461,19042,17376,1044518.0,6.0,1833.5868781236752,5ks8
1596,5KTB_C,5KTB_B,18,560,17,20.0,1.0,0.7058823529411764,5ktb
1597,5LTW_G,5LTW_F,18350,1842,1404,160898.0,10.0,475.67045728271034,5ltw
1598,5MB9_A,5MB9_D,24805,571,567,6474.0,7.0,47.18809105488128,5mb9
1599,5NLB_A,5NLB_B,3962,1544,1325,1125325.0,33.0,12118.248468968477,5nlb
1600,5NXB_B,5NXB_C,4738,695,407,64755.0,17.0,2152.630952772678,5nxb
1601,5SY7_A,5SY7_B,11728,10978,10381,2048395.0,9.0,5149.880833629521,5sy7
1602,5T3R_D,5T3R_A,4910,1865,1812,5308923.0,239.0,18425.253180063744,5t3r
1603,5T89_X,5T89_V,622,465,348,794944.0,327.0,8511.38768653165,5t89
1604,5UK4_N,5UK4_n,286,482,27,1659.0,13.0,135.72694083760894,5uk4
1605,5V6T_B,5V6T_A,8829,777,422,869704.0,159.5,9243.6615568547,5v6t
1606,5X5Y_B,5X5Y_F,16927,11555,10967,703005.0,4.0,1925.4276130134162,5x5y
1607,5XEQ_A,5XEQ_B,11851,677,461,5586889.0,1581.0,155283.06034346225,5xeq
